CNT,CNTSCHID,REGION,STRATUM,LOC,COMP,SCSIZE,SC002Q01TA,SC002Q02TA,STRATIO,TOTAT,STUBI,TEABI,RESSI,STAFI,total_homework_time,CPERIODS,SCIENCE,READING,MATH,mean_reading_attitude,mean_science_attitude,mean_math_attitude
CZE,20300127,20300,CZE11,0,3,359,169,190,14.36,25,2,1.2,2,2.5,2.4285714285714284,31.142857142857142,451.95311428571426,461.7780357142857,440.32079285714286,2.880952380952381,2.9047619047619047,2.0476190476190474
CZE,20300128,20300,CZE02,0,3,133,71,62,8.8667,15,2,1.4,1.5,1.25,2.8,26,379.32036,323.644,358.93568,2.7333333333333334,2.8666666666666667,2.533333333333333
CZE,20300129,20300,CZE05,1,1,556,289,267,15.8857,35,1.6,2.4,1,2.25,1.7857142857142858,22.642857142857142,463.2169642857143,454.87615,439.87205714285716,3,3.1666666666666665,2.428571428571429
CZE,20300130,20300,CZE02,1,1,253,123,130,16.3226,15.5,1.6,1.8,2,2.5,2.1666666666666665,31,460.29658333333333,433.32615,467.37573333333336,2.2777777777777777,2.888888888888889,2.7777777777777777
CZE,20300131,20300,CZE05,0,2,690,355,335,17.9221,38.5,1.8,1,2,1.5,3,32,486.08845,473.79652500000003,482.188875,2.7083333333333335,2.7916666666666665,2.6666666666666665
CZE,20300132,20300,CZE29,1,1,360,142,218,12.2034,29.5,2.2,2,2,2,2.176470588235294,33.911764705882355,636.7966029411765,635.2194882352941,632.8913941176471,2.892156862745098,2.735294117647059,2.980392156862745
CZE,20300133,20300,CZE17,1,1,449,203,246,12.3014,36.5,2,2.6,1,2.25,2.090909090909091,33.36363636363637,625.8016363636364,595.9486636363637,623.3422636363637,3,2.8181818181818183,2.9393939393939394
CZE,20300134,20300,CZE21,0,1,345,168,177,11.8966,29,1.4,1.4,1.75,1,1.6470588235294117,39.35294117647059,581.1405588235294,568.1270235294118,583.4715588235294,2.6470588235294117,2.5686274509803924,2.588235294117647
CZE,20300135,20300,CZE31,1,1,1103,939,164,8.7194,126.5,2.6,1.8,3.5,3.25,1.6521739130434783,25.956521739130434,451.5216782608696,397.7532739130435,417.3941,2.739130434782609,2.5217391304347827,2.6666666666666665
CZE,20300136,20300,CZE30,1,1,597,199,398,10.7568,55.5,2.2,2,1,2.75,2.103448275862069,26.448275862068964,479.0088,503.093924137931,473.26679655172416,2.9195402298850577,2.4367816091954024,2.1494252873563218
CZE,20300137,20300,CZE10,1,3,1361,938,423,20.6212,66,NA,NA,1.5,1.5,1.7352941176470589,30.58823529411765,499.0116617647059,480.7399235294118,496.81496764705884,2.7941176470588234,2.7254901960784315,2.764705882352941
CZE,20300138,20300,CZE30,1,1,563,512,51,8.5954,65.5,2,1.8,2,2,1,30.75,471.8052,421.562675,481.55537499999997,2.583333333333333,2.666666666666667,2.75
CZE,20300139,20300,CZE11,0,2,435,226,209,14.7458,29.5,2.4,2.8,2.75,3,3,30.181818181818183,411.94002727272726,384.04354545454544,405.28415454545456,2.515151515151515,2.4545454545454546,2.606060606060606
CZE,20300140,20300,CZE13,0,3,205,115,90,10,20.5,1.6,2.2,1.25,1.5,1.25,27.25,405.43975,400.6183,391.52275,2.5,2.3333333333333335,1.9166666666666667
CZE,20300141,20300,CZE29,0,1,300,102,198,14.2857,21,1.8,1.8,1,1.75,2.75,35,584.0508625,566.372275,578.826275,2.5,2.7083333333333335,2.75
CZE,20300142,20300,CZE13,0,3,336,146,190,14,24,2.6,1.8,1.25,1.75,2.125,32.375,465.61909375,458.1785375,468.37645625,2.4791666666666665,2.75,2.2916666666666665
CZE,20300143,20300,CZE02,0,1,654,304,350,13.9149,47,2.4,2,2,1.25,1.8095238095238095,30.61904761904762,476.6576285714286,459.0618,473.93846666666667,2.365079365079365,2.619047619047619,2.317460317460317
CZE,20300144,20300,CZE12,0,3,233,117,116,13.7059,17,2.2,1.6,1.75,1.5,2.3333333333333335,23.22222222222222,413.93368888888887,417.7993,423.86396666666667,2.5185185185185186,2.6296296296296298,2.6296296296296298
CZE,20300145,20300,CZE14,0,3,318,181,137,11.3571,28,2.2,2.2,1.5,1.75,1.25,33.5,448.979825,429.05854999999997,447.58665,2.1666666666666665,3.3333333333333335,1.6666666666666667
CZE,20300146,20300,CZE08,0,3,592,300,292,16.2192,36.5,2,1.2,1.75,1.25,2.1052631578947367,35.68421052631579,445.01593684210525,465.0732210526316,462.7475736842105,2.508771929824561,2.5964912280701755,2.5964912280701755
CZE,20300147,20300,CZE22,1,2,294,125,169,7.5385,39,1.8,1.2,1.25,1.25,2.388888888888889,34.94444444444444,593.1137944444445,580.0634722222222,593.0425555555555,2.611111111111111,2.814814814814815,3.1666666666666665
CZE,20300148,20300,CZE28,1,1,580,210,370,12.7473,45.5,1.4,2.2,3.25,1.5,2.3846153846153846,32.84615384615385,638.531,607.4283358974359,605.5430615384615,2.8632478632478633,3.0085470085470085,2.8461538461538463
CZE,20300149,20300,CZE01,0,3,1453,763,690,16.0552,90.5,1.6,2.8,2.25,3,1.4193548387096775,28.741935483870968,465.5310935483871,452.38878387096776,448.7936161290323,2.924731182795699,2.849462365591398,2.6236559139784945
CZE,20300150,20300,CZE02,1,1,113,61,52,8.0714,14,1.6,1.6,3,2.5,2,31.333333333333332,422.4794,427.7867,429.8480666666667,2.6666666666666665,2.7777777777777777,2.3333333333333335
CZE,20300151,20300,CZE29,1,1,529,106,423,13.0617,40.5,1.6,1.6,2,1.5,1.3333333333333333,26.166666666666668,495.78045000000003,472.60385833333333,499.96965,2.5,2.555555555555556,2.5
CZE,20300152,20300,CZE30,1,1,468,429,39,11.1429,42,1.6,1,1,2.5,2.1875,31.90625,548.8248875,539.54168125,559.843871875,2.6354166666666665,2.5208333333333335,2.7083333333333335
CZE,20300153,20300,CZE30,1,1,458,147,311,12.0526,38,1.4,1,1.5,1.25,2.064516129032258,29.419354838709676,557.0856838709677,547.8779870967742,524.2571032258064,2.5806451612903225,2.817204301075269,2.6559139784946235
CZE,20300154,20300,CZE03,0,3,143,69,74,11.9167,12,1.6,1.6,1.75,1.5,3,22.333333333333332,507.0564,468.8628333333333,464.91363333333334,3,2.7777777777777777,2.111111111111111
CZE,20300155,20300,CZE20,1,1,292,127,165,9.2698,31.5,2,2,3,2.5,1.6875,32.5,561.4980875,564.4857875,545.9165875,2.75,2.6666666666666665,2.6666666666666665
CZE,20300156,20300,CZE02,0,1,298,170,128,14.5366,20.5,2.8,2.2,2,3.5,2.25,31.5,514.032825,481.69815,481.8011,2.5833333333333335,2.9583333333333335,2.9583333333333335
CZE,20300157,20300,CZE31,0,1,382,368,14,13.1724,29,2,2.2,1,2.25,1.6666666666666667,37,479.78343333333333,461.4961666666667,458.3467,3.111111111111111,3.111111111111111,3
CZE,20300158,20300,CZE01,1,3,1070,548,522,15.3957,69.5,2.2,2.8,1.75,2.5,1.5384615384615385,32.92307692307692,497.0161615384615,493.38662307692306,490.3718230769231,2.8461538461538463,2.769230769230769,2.6153846153846154
CZE,20300159,20300,CZE11,1,1,797,416,381,14.7593,54,2,1.8,2,2.25,1.5,31.166666666666668,473.81812916666667,473.17491666666666,497.42966666666666,2.611111111111111,2.5,2.875
CZE,20300160,20300,CZE31,1,1,561,553,8,NA,NA,2.2,1.6,1.5,2.25,1.4,22,485.8083,467.91342000000003,459.43326,2.8333333333333335,2.466666666666667,2.2
CZE,20300161,20300,CZE13,0,3,194,94,100,15.52,12.5,2,1.8,1.5,1.25,2.25,29.375,479.494025,436.2377625,467.72555,2.7916666666666665,3.0416666666666665,2.6666666666666665
CZE,20300162,20300,CZE08,0,1,364,193,171,15.4894,23.5,2.2,1.2,1,1,1.6666666666666667,30.055555555555557,532.3549555555555,505.3974666666667,518.8785277777778,2.5555555555555554,2.759259259259259,2.814814814814815
CZE,20300163,20300,CZE11,0,3,383,192,191,15.32,25,1.2,1.8,2,1,2,30.666666666666668,487.5526777777778,485.5707444444444,469.9242111111111,2.4444444444444446,2.4074074074074074,2.2222222222222223
CZE,20300164,20300,CZE11,1,1,508,254,254,15.3939,33,2,2.8,2,2.75,2.25,32.25,457.793775,448.03654375,462.3502625,2.625,2.7083333333333335,2.5
CZE,20300165,20300,CZE18,1,1,583,241,342,13.7176,42.5,1.2,1.4,1.75,1.75,2.3529411764705883,33.470588235294116,607.758205882353,594.4275911764706,587.6414970588236,2.813725490196078,2.892156862745098,2.549019607843137
CZE,20300166,20300,CZE25,1,1,870,495,375,13.2824,65.5,1,1.8,2,1.5,2.392857142857143,34.714285714285715,656.2305714285715,658.7402857142857,652.2892464285715,3,2.880952380952381,2.9166666666666665
CZE,20300167,20300,CZE30,0,1,243,128,115,7.2537,33.5,1.6,1.4,1.5,1.5,1.4761904761904763,30.61904761904762,484.6933714285714,481.0079476190476,474.70408095238093,2.5873015873015874,2.9206349206349205,2.619047619047619
CZE,20300168,20300,CZE31,1,1,297,134,163,12.913,23,2.2,2,2.5,2,2.4,20.6,440.5896,434.17284,432.07014000000004,2.6,2.8,2.3333333333333335
CZE,20300169,20300,CZE29,1,1,290,110,180,10.5455,27.5,2.2,1.8,1.5,2,1.25,34.25,493.211075,512.487725,483.884825,3.333333333333333,2.25,1.75
CZE,20300171,20300,CZE30,1,1,198,55,143,10.4211,19,1.2,1.4,3,2.75,1.8636363636363635,31.727272727272727,523.4085,504.73766363636366,505.54275,2.5,2.590909090909091,2.484848484848485
CZE,20300172,20300,CZE14,1,1,370,139,231,13.7037,27,1.2,1,3,1,2.1818181818181817,30.727272727272727,513.0114090909091,497.06108181818183,495.6149,2.6363636363636362,3.0303030303030303,2.4545454545454546
CZE,20300173,20300,CZE03,1,1,133,79,54,11.0833,12,1.8,2,2.75,2.75,1,32,533.7927,509.7924333333333,505.3242333333333,2,2.7777777777777777,2
CZE,20300174,20300,CZE29,1,1,415,172,243,11.2162,37,1.8,2.8,1.25,1.25,2.6842105263157894,34.421052631578945,589.1727105263158,576.6478157894737,567.3822894736842,2.9473684210526314,2.807017543859649,2.6315789473684212
CZE,20300175,20300,CZE02,1,1,431,228,203,15.963,27,1.6,1.6,2.5,2,2.769230769230769,35.07692307692308,456.25636153846153,465.7771,455.61225384615386,2.8461538461538463,2.948717948717949,2.230769230769231
CZE,20300176,20300,CZE08,0,3,225,100,125,15.5172,14.5,1.6,2.2,2.5,1,2.7142857142857144,30.714285714285715,466.49254285714284,474.60798571428575,471.64271428571425,2.7142857142857144,2.8095238095238098,2.142857142857143
CZE,20300178,20300,CZE29,1,1,442,212,230,13,34,1.2,1.2,1.5,1.25,2.466666666666667,34.63333333333333,574.0408666666667,585.8102766666667,570.29384,2.8666666666666667,2.8777777777777778,2.477777777777778
CZE,20300179,20300,CZE06,0,3,167,89,78,NA,13.5,2.2,2.4,3,1.5,1.75,24.75,464.9285625,460.65831249999997,452.0639,2.75,2.9166666666666665,2.375
CZE,20300180,20300,CZE31,0,1,168,28,140,9.3333,18,3,2.6,2.5,2.5,4,32,237.7939,338.367,386.5239,3,2.3333333333333335,2.6666666666666665
CZE,20300181,20300,CZE29,1,2,830,350,480,12.3881,67,1.6,1,1,1,2.0625,35.5625,625.2395875,607.060934375,605.9529968749999,2.8854166666666665,2.6875,2.6666666666666665
CZE,20300182,20300,CZE27,0,1,434,170,264,12.4,35,1.2,1.2,1,1,2,33.214285714285715,574.0799928571429,556.65075,556.6914428571429,2.5238095238095237,3,2.8095238095238093
CZE,20300183,20300,CZE06,1,3,331,153,178,13.5102,24.5,2,1.6,1,2.5,1.5555555555555556,33.44444444444444,410.2743777777778,422.2706,405.658,2.6296296296296298,2.5185185185185186,2.3703703703703702
CZE,20300184,20300,CZE14,1,3,376,195,181,14.7451,25.5,1.6,1,1,1,1.75,25.125,464.6931125,444.6393625,440.07025,2.5416666666666665,2.9583333333333335,2.5
CZE,20300185,20300,CZE30,1,1,709,122,587,12.8909,55,1.6,1.6,1,1,2.4594594594594597,35.2972972972973,536.0785405405405,523.0773432432433,511.4757972972973,2.6036036036036037,2.4684684684684686,2.2792792792792795
CZE,20300186,20300,CZE29,0,1,320,130,190,11.8519,27,1.2,1.2,1,1.75,2.5,32,568.5452833333334,560.3218083333334,556.9742,3,2.75,2.4722222222222223
CZE,20300187,20300,CZE12,1,1,508,288,220,14.7246,34.5,2,1.8,2,1.75,1.8823529411764706,31.235294117647058,458.6185117647059,444.58793529411764,462.49110588235294,2.450980392156863,2.627450980392157,2.411764705882353
CZE,20300188,20300,CZE30,0,1,219,43,176,6.9524,31.5,2,2,2.25,1.25,2.7333333333333334,33.6,512.4781266666666,514.4937,496.3819666666667,2.4222222222222225,2.4444444444444446,2.6222222222222222
CZE,20300189,20300,CZE30,1,1,392,106,286,12.0615,32.5,3.4,2.2,2.5,1.5,2.210526315789474,31.210526315789473,482.91135263157895,472.7731,468.2517842105263,2.6315789473684212,2.719298245614035,2.2280701754385968
CZE,20300190,20300,CZE31,0,1,142,95,47,7.1,20,2.8,1.4,1.5,1,1,34.5,457.0268,376.80975,387.1737,2,2.666666666666667,2.666666666666667
CZE,20300192,20300,CZE30,1,1,640,590,50,9.8462,65,1.4,2.4,1,1.5,2.0256410256410255,31.897435897435898,543.4412717948718,512.4025358974359,535.8729564102564,2.8547008547008548,2.6495726495726495,2.606837606837607
CZE,20300193,20300,CZE29,1,1,873,449,424,12.9333,67.5,1,1,1.5,4,2.5,36.166666666666664,591.5346916666667,573.2205083333333,598.6523416666666,2.9444444444444446,2.638888888888889,2.6805555555555554
CZE,20300194,20300,CZE31,1,1,870,655,215,20.2326,43,2.6,1.6,1.5,2.5,2,23.53846153846154,421.79174615384613,408.0651461538462,411.9513615384615,2.3846153846153846,2.435897435897436,2.3333333333333335
CZE,20300195,20300,CZE30,0,1,235,96,139,11.75,20,1.2,1,1.5,1,1.2857142857142858,32,471.2498857142857,474.9610714285714,459.03694285714283,2.9523809523809526,2.8095238095238098,2.7142857142857144
CZE,20300196,20300,CZE12,0,1,537,275,262,12.9398,41.5,2.6,1.4,1.75,2.25,2.2857142857142856,31.642857142857142,511.9034142857143,525.3459142857143,499.9053214285714,2.8095238095238093,2.5476190476190474,2.380952380952381
CZE,20300197,20300,CZE30,1,2,751,120,631,9.103,82.5,1.2,1,1.75,1,2.096774193548387,27.096774193548388,523.2052322580645,513.5333483870968,497.8224129032258,2.5483870967741935,2.5591397849462365,2.5483870967741935
CZE,20300198,20300,CZE11,0,1,777,384,393,15.2353,51,2.4,2.4,2.5,1.5,1.6296296296296295,27.814814814814813,475.98146296296295,465.5174962962963,470.80924444444446,2.5925925925925926,2.4691358024691357,2.419753086419753
CZE,20300199,20300,CZE31,0,2,289,79,210,9.7966,29.5,2,1,2,1,1.4,24.9,412.09400999999997,415.57180999999997,400.46254,2.6999999999999997,2.6,2.3333333333333335
CZE,20300200,20300,CZE29,1,1,419,196,223,12.5075,33.5,1.2,1.8,1,1,1.9523809523809523,35.38095238095238,583.6421333333334,577.5808142857143,577.4747809523809,2.6666666666666665,2.857142857142857,2.7301587301587302
CZE,20300201,20300,CZE04,0,3,148,73,75,14.0952,10.5,1.4,1.4,2,1.75,2.4,32,483.7121,473.24736,441.9227,2.533333333333333,3.2,2.466666666666667
CZE,20300203,20300,CZE17,0,1,195,83,112,10.2632,19,1.8,2.2,2,2.5,2.25,35,572.610025,590.3512333333333,563.6761416666667,2.75,2.888888888888889,2.7777777777777777
CZE,20300204,20300,CZE11,0,1,131,63,68,8.1875,16,1.6,1.4,1.75,1.75,2.75,26.75,500.108075,514.3516,503.760425,2.5,3.1666666666666665,2.3333333333333335
CZE,20300205,20300,CZE30,1,2,177,124,53,4.481,39.5,2.2,1,3,3,1.2,39.2,391.37538,419.10970000000003,389.0777,2.6666666666666665,2.4000000000000004,2.066666666666667
CZE,20300206,20300,CZE13,1,1,559,306,253,13.1529,42.5,1.4,2.2,2,3.75,1.2105263157894737,26.94736842105263,497.3651157894737,461.2995842105263,477.15674736842107,2.824561403508772,2.543859649122807,2.4210526315789473
CZE,20300207,20300,CZE29,1,1,588,260,328,12.9231,45.5,2.2,2.8,2.25,1.5,2.857142857142857,34.142857142857146,608.612,600.9369028571429,590.7150114285714,2.8,2.8190476190476192,2.419047619047619
CZE,20300208,20300,CZE07,0,3,715,341,374,17.875,40,2,1.6,2.25,3,1.92,30.2,494.638584,486.494416,470.529856,2.7866666666666666,2.8666666666666667,2.4266666666666667
CZE,20300209,20300,CZE15,1,2,278,131,147,7.4133,37.5,1.6,1.6,1,1.75,2.193548387096774,36.03225806451613,614.79845161290325,607.1794064516129,587.2430838709678,2.838709677419355,2.817204301075269,2.6559139784946235
CZE,20300210,20300,CZE08,1,1,668,349,319,12.8462,52,1.6,1.6,1,1,2.1363636363636362,31.045454545454547,503.79819545454546,486.1887045454545,494.3034590909091,2.6666666666666665,2.5454545454545454,2.5606060606060606
CZE,20300211,20300,CZE30,1,3,191,54,137,9.0952,21,1.8,1,1.5,1,2.6666666666666665,34.19047619047619,503.6025523809524,510.43754285714283,485.61695714285713,2.6507936507936507,2.365079365079365,2.1746031746031744
CZE,20300213,20300,CZE11,1,1,591,296,295,14.241,41.5,2.8,2,2.5,2.5,1.5384615384615385,24.923076923076923,462.56165384615383,456.6031076923077,461.23082307692306,2.641025641025641,2.6666666666666665,2.1794871794871793
CZE,20300214,20300,CZE31,1,1,593,411,182,8.6569,68.5,2.4,2.4,1.25,2.75,1.3571428571428572,27.642857142857142,365.6041714285714,359.11249285714285,376.1322285714286,2.5238095238095237,2.4761904761904763,2.357142857142857
CZE,20300215,20300,CZE14,0,3,443,205,238,14.2903,31,1.6,1.8,1.25,1,2.090909090909091,29.90909090909091,525.353,483.9109818181818,509.90188181818183,2.727272727272727,2.9393939393939394,2.9696969696969697
CZE,20300216,20300,CZE12,1,1,950,638,312,21.1111,45,2,1.6,1.75,2,2.2,27.35,434.3247,410.24816,427.054555,2.7333333333333334,2.966666666666667,2.533333333333333
CZE,20300217,20300,CZE29,1,1,621,257,364,12.5455,49.5,1.6,2.8,3,1,1.8636363636363635,33.5,580.0917090909091,584.8137954545455,577.0263681818182,2.909090909090909,2.787878787878788,2.4696969696969697
CZE,20300218,20300,CZE05,1,3,443,164,279,15.8214,28,2,2.4,2,2.25,1.625,26.5,502.9015625,507.36599375000003,479.74430625,2.6875,2.4375,2.1041666666666665
CZE,20300219,20300,CZE31,1,1,602,570,32,10.1176,59.5,3.2,2.4,2.5,2.25,2,14.692307692307692,421.78651538461537,388.8506384615385,426.7304230769231,2.3846153846153846,2.4615384615384617,2.58974358974359
CZE,20300220,20300,CZE01,1,3,719,355,364,16.3409,44,2.2,2.2,2,2.5,2.515151515151515,33,521.4599757575758,517.4569151515152,506.6109424242424,2.5757575757575757,2.585858585858586,2.7474747474747474
CZE,20300222,20300,CZE10,0,2,602,298,304,16.0533,37.5,2,2.4,2.75,2,1.619047619047619,30.095238095238095,512.1781904761905,516.5375619047619,512.0154476190476,2.682539682539683,2.4761904761904763,2.507936507936508
CZE,20300223,20300,CZE04,0,3,642,328,314,17.3514,37,1.6,2,1.25,2,1.8695652173913044,25.17391304347826,420.6136086956522,412.75938260869566,408.6124391304348,2.608695652173913,2.6956521739130435,2.347826086956522
CZE,20300224,20300,CZE13,0,3,230,125,105,13.9394,16.5,1.8,1.4,2,1.5,1.8,33.3,511.84971,490.43097,505.78435,2.8666666666666667,2.8666666666666667,2.4
CZE,20300226,20300,CZE11,1,1,277,131,146,14.973,18.5,2,2.2,2.5,3.25,1.8571428571428572,39.57142857142857,470.30332857142855,459.1542428571429,455.1864428571428,2.5238095238095237,2.9523809523809526,2.1904761904761907
CZE,20300227,20300,CZE02,1,1,464,229,235,15.4667,30,1.8,1.8,1,1,2.1,34.1,480.94585,494.87694,465.45534,3.1,2.933333333333333,2.7666666666666666
CZE,20300228,20300,CZE02,0,2,781,371,410,14.7358,53,2,1.8,2.5,3.5,2.0952380952380953,35.04761904761905,469.79402857142856,439.7027380952381,440.892080952381,2.5396825396825395,2.5714285714285716,2.4126984126984126
CZE,20300229,20300,CZE31,1,2,512,192,320,12.0471,42.5,2.6,2.4,1.5,2.5,1.4210526315789473,20.842105263157894,383.80784736842105,396.09373157894737,395.75934736842106,2.6315789473684212,2.491228070175439,2.2982456140350878
CZE,20300230,20300,CZE31,0,1,301,259,42,5.4234,55.5,3.4,3.4,4,3.75,1.5,23.875,400.011525,417.7666625,405.072875,2.25,2.2083333333333335,2.125
CZE,20300231,20300,CZE05,0,3,129,63,66,9.9231,13,2,1.4,1.75,2,1.1666666666666667,23.166666666666668,447.26013333333333,438.60283333333336,422.70371666666665,2.888888888888889,2.8333333333333335,2.5555555555555554
CZE,20300232,20300,CZE07,0,3,326,163,163,14.8182,22,2.6,2,3.25,2.5,1.5,30.833333333333332,496.67379999999997,513.5449833333333,491.8775333333333,3,2.888888888888889,2.2777777777777777
CZE,20300233,20300,CZE06,0,3,262,134,128,13.4359,19.5,2.4,1.4,1.25,2.25,1.375,28.25,427.6123,407.74775,414.924125,2.9166666666666665,3.0416666666666665,2.9583333333333335
CZE,20300234,20300,CZE06,1,3,538,260,278,16.5538,32.5,2,1.2,1.75,1.5,1.588235294117647,25.941176470588236,456.7477588235294,448.24716470588237,451.44542352941176,2.588235294117647,2.5294117647058822,2.411764705882353
CZE,20300235,20300,CZE12,1,3,651,326,325,14.6292,44.5,2,1.4,1.5,1.25,2.1666666666666665,31.041666666666668,504.52320833333334,487.2941416666667,484.31535833333334,2.4305555555555554,2.6527777777777777,2.4305555555555554
CZE,20300236,20300,CZE12,0,3,183,90,93,14.0769,13,1.8,1.2,1.75,2,2,31.77777777777778,488.40472222222223,445.4270777777778,472.6107222222222,2.7037037037037037,2.740740740740741,2.7037037037037037
CZE,20300237,20300,CZE01,1,1,162,88,74,9.2571,17.5,1.4,1.2,1,1.75,1.6666666666666667,32.333333333333336,450.22653333333335,467.4017,486.53423333333336,2.5555555555555554,1.6666666666666665,2.5555555555555554
CZE,20300238,20300,CZE30,1,1,683,515,168,11.2893,60.5,2.6,1.4,2.75,1,1.7142857142857142,27.75,510.5784857142857,512.2468928571428,482.00874285714286,2.7023809523809526,2.738095238095238,2.130952380952381
CZE,20300239,20300,CZE30,1,1,1414,1258,156,12.0855,117,1.6,2.4,3,2,2.0285714285714285,31.771428571428572,537.7396771428571,519.59444,538.1358828571429,2.6476190476190475,2.704761904761905,2.5428571428571427
CZE,20300240,20300,CZE29,1,1,450,200,250,11.6883,38.5,2.2,2.6,1.75,2.25,2.04,34.32,596.409588,574.883784,574.882348,2.7333333333333334,3.04,2.68
CZE,20300241,20300,CZE26,1,1,665,303,362,11.4655,58,1.4,1.8,2.25,2,2.3055555555555554,33.638888888888886,629.9499777777778,605.1703361111112,600.2483777777778,2.8425925925925926,2.787037037037037,2.787037037037037
CZE,20300242,20300,CZE11,1,3,730,355,375,17.381,42,1.2,1,2,2.25,2.5357142857142856,22.392857142857142,414.8320678571429,434.82451785714284,416.9581214285714,2.607142857142857,2.761904761904762,2.607142857142857
CZE,20300243,20300,CZE19,1,1,530,250,280,11.7778,45,1.8,3.4,1,2.25,2.0277777777777777,32.02777777777778,593.5607305555556,581.7892166666667,576.1833777777778,2.7314814814814814,2.824074074074074,2.5462962962962963
CZE,20300244,20300,CZE31,1,1,315,113,202,12.1154,26,1.8,2,2,2.5,2.6,34.2,427.96592,430.24222000000003,404.30412,2.1333333333333333,1.8,1.8666666666666667
CZE,20300245,20300,CZE23,0,1,354,156,198,13.3585,26.5,1.4,1.6,1.75,2.25,2.4545454545454546,32.5,613.834990909091,602.023390909091,594.4371863636363,2.6818181818181817,2.4545454545454546,2.590909090909091
CZE,20300246,20300,CZE06,1,1,624,373,251,15.2195,41,1.8,1.8,1.75,1.5,2.4,28.4,406.90606,390.83179,401.68147,2.5,2.6666666666666665,2.466666666666667
