CNT,CNTSCHID,REGION,STRATUM,SC001Q01TA,SC011Q01TA,SCHSIZE,SC002Q01TA,SC002Q02TA,STRATIO,TOTAT,student_behavior_issue_mean,teacher_behavior_issue_mean,resources_issue_mean,staff_issues_mean,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA
CZE,20300331,20300,CZE32,2,3,101,67,34,4.5909,22,1.8,1.4,2,1.25,2,2,3,1,1,1,3,1,1,1,2,1,1,1,3,3,1,1
CZE,20300332,20300,CZE01,2,3,645,321,324,16.9737,38,1.8,2.2,1.5,2.5,2,2,2,1,2,2,3,2,2,2,3,3,2,2,1,1,2,2
CZE,20300333,20300,CZE12,1,3,228,123,105,12.6667,18,1.8,1.4,1.5,1.5,2,3,1,2,1,2,2,1,1,1,2,2,1,1,2,2,1,1
CZE,20300334,20300,CZE32,3,1,765,536,229,7.9688,96,1.8,1.4,1,1.25,2,3,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1
CZE,20300335,20300,CZE31,3,2,789,293,496,12.1385,65,2.4,1.2,2.25,2,3,3,2,2,2,1,1,2,1,1,2,2,3,1,2,2,2,3
CZE,20300336,20300,CZE06,1,3,230,128,102,12.1053,19,1.6,1.2,1.25,1.75,2,3,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1
CZE,20300337,20300,CZE31,3,2,160,48,112,8.2051,19.5,1.6,1.6,2,2,1,1,3,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2
CZE,20300338,20300,CZE29,3,1,755,330,425,11.3534,66.5,1.6,2.2,3.25,3.5,2,2,2,1,1,3,1,2,3,2,4,4,4,2,3,3,3,4
CZE,20300339,20300,CZE14,3,3,205,119,86,11.0811,18.5,1.8,1.4,1.75,1.75,2,3,2,1,1,1,3,1,1,1,2,1,3,1,1,3,2,1
CZE,20300340,20300,CZE02,3,2,395,179,216,14.9057,26.5,2.4,2,1.5,2.25,2,2,3,2,3,2,2,2,2,2,3,2,2,2,1,1,2,2
CZE,20300341,20300,CZE30,3,1,416,314,102,9.7882,42.5,2,1.8,1.75,1.5,1,3,2,2,2,2,1,1,3,2,2,2,1,1,1,2,2,2
CZE,20300342,20300,CZE13,3,1,161,79,82,16.1,10,1.6,1.8,3,2,2,2,1,1,2,2,3,1,1,2,3,2,2,1,3,1,4,4
CZE,20300343,20300,CZE03,1,3,83,46,37,7.9048,10.5,2,1.6,1,2.25,1,3,3,1,2,1,1,3,2,1,3,4,1,1,1,1,1,1
CZE,20300344,20300,CZE04,4,1,479,250,229,16.807,28.5,1.8,1.2,1.25,1.75,2,3,2,1,1,2,1,1,1,1,1,1,3,2,2,1,1,1
CZE,20300345,20300,CZE14,4,3,272,136,136,13.9487,19.5,2,2.6,3.5,2.75,2,3,2,1,2,3,2,3,3,2,2,4,3,2,3,3,4,4
CZE,20300346,20300,CZE03,2,2,334,189,145,13.098,25.5,2.2,2,2.25,2.5,2,3,3,1,2,2,3,1,2,2,3,3,2,2,2,2,3,2
CZE,20300347,20300,CZE30,2,1,731,657,74,11.2462,65,2.6,2.4,1,2.25,3,4,2,2,2,2,4,3,2,1,3,3,2,1,1,1,1,1
CZE,20300348,20300,CZE02,2,3,782,372,410,18.619,42,2.6,2.8,2,2.25,2,3,3,2,3,3,3,3,3,2,3,2,2,2,2,2,2,2
CZE,20300349,20300,CZE14,2,2,382,200,182,12.7333,30,2.4,1.4,1.5,1,3,3,3,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2
CZE,20300350,20300,CZE30,3,1,364,333,31,9.4545,38.5,1.8,1.8,2.75,2.25,2,2,2,1,2,2,2,2,2,1,2,2,3,2,2,3,3,3
CZE,20300351,20300,CZE06,2,2,296,155,141,13.7674,21.5,1.6,1.4,2,1,2,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,3
CZE,20300352,20300,CZE30,2,1,400,300,100,NA,NA,2.4,2.4,2,3,2,3,3,2,2,3,2,2,2,3,4,4,2,2,3,3,1,1
CZE,20300353,20300,CZE31,5,1,522,91,431,9.6667,54,2,1.4,2.25,2,2,3,2,2,1,2,1,1,2,1,2,1,3,2,2,2,3,2
CZE,20300354,20300,CZE07,4,2,382,193,189,13.8909,27.5,1.4,2.2,2.5,1.75,2,2,1,1,1,2,2,3,2,2,1,2,3,1,2,2,3,3
CZE,20300355,20300,CZE06,NA,2,576,268,308,NA,NA,1.6,1.2,1.25,2.25,2,2,2,1,1,1,2,1,1,1,3,2,2,2,2,1,1,1
CZE,20300356,20300,CZE03,3,3,632,315,317,16,39.5,1.8,2.2,1.5,2.25,2,2,2,1,2,3,2,2,2,2,2,2,3,2,1,1,2,2
CZE,20300357,20300,CZE14,4,1,445,226,219,14.5902,30.5,1.8,1.4,1,1.75,3,3,1,1,1,1,3,1,1,1,3,1,2,1,1,1,1,1
CZE,20300358,20300,CZE02,2,2,870,440,430,17.5758,49.5,2,1.4,2.25,2,1,3,3,1,2,1,2,1,1,2,3,2,1,2,1,2,3,3
CZE,20300359,20300,CZE15,5,1,444,214,230,12.3333,36,1.6,2.2,2.25,2.25,1,2,2,2,1,2,2,3,2,2,3,2,2,2,1,1,4,3
CZE,20300360,20300,CZE29,2,1,351,139,212,12.3158,28.5,1.6,2,2,1.75,2,3,1,1,1,2,2,3,2,1,1,1,3,2,2,2,2,2
CZE,20300361,20300,CZE14,2,2,526,277,249,14.411,36.5,2.6,2.6,2,2.25,2,3,3,2,3,3,3,2,3,2,3,2,2,2,1,1,3,3
CZE,20300362,20300,CZE02,3,3,721,374,347,17.5854,41,1.4,1.4,1.25,2,1,2,2,1,1,2,2,1,1,1,3,2,2,1,1,1,2,1
CZE,20300363,20300,CZE31,1,1,266,132,134,8.8667,30,2,2.4,2.5,2.5,3,3,2,1,1,2,3,3,2,2,3,3,2,2,3,3,2,2
CZE,20300364,20300,CZE29,3,1,708,287,421,11.7025,60.5,1.4,2,2.5,1.25,1,3,1,1,1,2,3,2,2,1,2,1,1,1,3,3,2,2
CZE,20300365,20300,CZE30,4,3,165,19,146,4.9254,33.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CZE,20300366,20300,CZE14,2,1,722,387,335,14.7347,49,2,2.2,1.5,2.25,2,2,2,2,2,2,3,2,2,2,2,2,4,1,1,1,2,2
CZE,20300367,20300,CZE29,2,2,120,43,77,9.2308,13,1.6,1.6,1.75,1.75,1,2,2,2,1,1,2,2,2,1,2,1,2,2,3,2,1,1
CZE,20300368,20300,CZE02,2,3,1051,536,515,NA,NA,2.4,2.4,1.5,3.5,2,3,4,1,2,1,3,2,2,4,4,4,3,3,1,1,2,2
CZE,20300369,20300,CZE08,3,3,323,183,140,12.92,25,2.2,2.4,2.5,1.75,2,3,3,1,2,2,2,3,3,2,3,2,1,1,2,2,3,3
CZE,20300370,20300,CZE14,3,1,506,291,215,14.4571,35,2,2.6,1.5,3.25,2,3,2,1,2,3,3,3,2,2,3,3,4,3,2,2,1,1
CZE,20300371,20300,CZE16,3,3,352,160,192,11.3548,31,1.2,2,1.5,2.25,1,2,1,1,1,2,2,2,2,2,3,2,3,1,1,1,2,2
CZE,20300372,20300,CZE11,4,3,384,204,180,11.6364,33,2.2,1.4,1,1.25,3,3,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1
CZE,20300373,20300,CZE06,2,2,310,176,134,12.6531,24.5,1.8,1.2,1,2.25,2,3,1,2,1,2,1,1,1,1,2,2,3,2,1,1,1,1
CZE,20300374,20300,CZE11,1,2,217,118,99,16.6923,13,2.2,2.4,2.25,2.25,2,3,3,1,2,3,2,2,3,2,2,2,3,2,2,2,3,2
CZE,20300375,20300,CZE13,2,3,574,297,277,15.3067,37.5,2.2,2.2,2.5,2.5,2,3,2,2,2,3,2,2,2,2,3,2,3,2,2,2,3,3
CZE,20300376,20300,CZE29,3,1,488,182,306,11.2184,43.5,2.2,3,2.75,1,2,3,3,1,2,3,3,3,4,2,1,1,1,1,1,2,4,4
CZE,20300377,20300,CZE30,3,1,211,23,188,8.44,25,1.4,1.8,2,1,1,2,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,2
CZE,20300378,20300,CZE30,3,1,303,125,178,12.8936,23.5,1.8,1.8,2,1.75,2,3,2,1,1,2,2,2,2,1,2,2,2,1,3,3,1,1
CZE,20300379,20300,CZE30,3,1,757,258,499,9.1758,82.5,2.4,1.8,1.5,1.25,2,3,3,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1
CZE,20300380,20300,CZE09,3,3,637,303,334,17.9437,35.5,2.4,2,2.25,1,2,3,3,2,2,2,2,2,2,2,1,1,1,1,2,2,3,2
CZE,20300381,20300,CZE13,3,1,608,328,280,14.4762,42,2.2,2.4,3,3,2,3,2,2,2,2,2,3,3,2,3,3,3,3,2,2,4,4
CZE,20300382,20300,CZE25,2,1,243,122,121,11.8537,20.5,1.4,1.8,1.5,1.75,1,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,1
CZE,20300383,20300,CZE30,5,3,473,128,345,12.4474,38,1.8,1.8,1.5,1.5,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,1
CZE,20300384,20300,CZE03,1,3,192,97,95,14.7692,13,2.4,1.6,1,2.25,2,3,3,2,2,2,2,2,1,1,3,3,2,1,1,1,1,1
CZE,20300385,20300,CZE24,2,1,350,135,215,12.5,28,2,2,2.5,2.25,2,3,3,1,1,2,2,2,2,2,3,2,2,2,3,3,2,2
CZE,20300386,20300,CZE05,3,1,490,282,208,14.2029,34.5,2,2.4,1,2,2,3,2,1,2,3,3,2,2,2,3,3,1,1,1,1,1,1
CZE,20300387,20300,CZE32,2,1,76,39,37,7.6,10,3.4,2.6,2,3,3,4,4,2,4,1,4,4,2,2,3,4,2,3,2,2,2,2
CZE,20300388,20300,CZE15,5,2,450,177,273,10.3448,43.5,1.8,2.2,2.25,1.5,2,2,2,1,2,3,2,2,2,2,2,2,1,1,1,2,3,3
CZE,20300389,20300,CZE29,5,1,597,282,315,NA,NA,1.8,2,1.75,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1
CZE,20300390,20300,CZE11,1,3,192,81,111,14.7692,13,1.8,2.2,2.5,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,3,3,2
CZE,20300391,20300,CZE20,2,1,122,53,69,12.8421,9.5,1.8,1.4,2.75,3,2,2,1,2,2,2,2,1,1,1,4,2,3,3,3,3,2,3
CZE,20300392,20300,CZE11,4,1,362,193,169,23.3548,15.5,2.2,1.6,1,2.75,2,4,2,1,2,1,2,2,2,1,4,2,4,1,1,1,1,1
CZE,20300393,20300,CZE30,4,1,489,210,279,12.8684,38,1.6,1.4,1,1,2,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1
CZE,20300394,20300,CZE31,2,1,192,178,14,13.2414,14.5,2.6,2.2,2.75,2,3,3,3,2,2,2,2,3,2,2,3,3,1,1,3,3,2,3
CZE,20300395,20300,CZE30,3,1,300,79,221,11.5385,26,1.8,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
CZE,20300396,20300,CZE11,1,3,243,122,121,13.5,18,2.6,2.6,2.5,2.75,2,3,3,2,3,2,3,2,4,2,3,3,3,2,2,2,3,3
CZE,20300397,20300,CZE01,5,3,NA,NA,NA,NA,NA,2.2,2,3.5,3,2,2,3,2,2,2,2,2,2,2,3,3,4,2,3,3,4,4
CZE,20300398,20300,CZE06,2,1,574,277,297,15.3067,37.5,1.8,1.8,2.75,3.5,2,2,2,1,2,1,3,2,2,1,4,4,4,2,3,3,3,2
CZE,20300399,20300,CZE01,5,3,729,364,365,16.5682,44,1.8,2.6,3.25,2.75,1,1,2,2,3,3,3,3,2,2,3,4,2,2,2,3,4,4
CZE,20300400,20300,CZE29,4,1,514,162,352,11.9535,43,2,2,1.25,1.75,2,3,2,1,2,2,2,2,2,2,2,3,1,1,1,2,1,1
CZE,20300401,20300,CZE30,3,1,364,206,158,14.2745,25.5,2.2,1.6,1.75,2,2,3,2,2,2,2,1,2,2,1,3,3,1,1,2,2,1,2
CZE,20300402,20300,CZE30,2,1,339,335,4,9.8261,34.5,2.2,1.2,1,2.5,2,3,2,2,2,1,1,1,2,1,4,2,3,1,1,1,1,1
CZE,20300403,20300,CZE27,3,1,401,150,251,11.6232,34.5,1.4,2.2,2.75,1,2,2,1,1,1,3,2,3,2,1,1,1,1,1,2,2,3,4
CZE,20300404,20300,CZE14,2,2,797,410,387,15.181,52.5,1.6,2.2,1,2.5,1,1,2,2,2,2,2,3,2,2,3,3,2,2,1,1,1,1
CZE,20300405,20300,CZE14,3,1,493,242,251,15.1692,32.5,1.6,2.4,2.25,2.25,1,3,1,1,2,3,3,2,2,2,2,2,4,1,3,2,2,2
CZE,20300406,20300,CZE07,3,3,204,108,96,10.2,20,2.2,2.2,2.5,1.75,2,3,3,1,2,2,2,2,3,2,2,3,1,1,2,2,3,3
CZE,20300407,20300,CZE04,2,3,457,241,216,NA,NA,2.4,2.2,2,2.75,2,3,2,2,3,2,3,2,2,2,3,3,3,2,2,2,2,2
CZE,20300408,20300,CZE03,2,3,383,190,193,14.7308,26,1.2,1.8,1.75,1.5,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1
CZE,20300409,20300,CZE14,4,3,344,174,170,14.0408,24.5,2,2,1.5,2,1,3,3,1,2,2,2,2,2,2,2,3,2,1,2,2,1,1
CZE,20300410,20300,CZE12,1,3,316,162,154,12.898,24.5,2.4,1.8,2.75,1,2,4,2,2,2,2,3,1,2,1,1,1,1,1,1,2,4,4
CZE,20300411,20300,CZE11,4,3,621,325,296,18.2647,34,2.2,1,2,1.25,2,3,2,2,2,1,1,1,1,1,1,1,2,1,3,1,3,1
CZE,20300412,20300,CZE11,2,1,353,187,166,13.5769,26,1.8,1.8,1.5,1.5,2,2,2,1,2,2,3,2,1,1,3,1,1,1,2,2,1,1
CZE,20300413,20300,CZE30,4,1,516,436,80,17.4915,29.5,2.4,2.6,2.5,1.25,2,3,3,2,2,3,3,3,2,2,2,1,1,1,3,2,2,3
CZE,20300414,20300,CZE09,2,2,523,283,240,16.3438,32,2.2,2.6,2.25,2.5,2,3,3,1,2,3,3,3,2,2,3,3,2,2,2,2,2,3
CZE,20300415,20300,CZE06,1,3,126,73,53,10.5,12,1.8,2.2,1.25,1.75,2,2,2,1,2,3,3,1,2,2,3,1,2,1,1,1,1,2
CZE,20300416,20300,CZE22,3,1,468,198,270,12.6486,37,2.2,1.6,2.25,1.75,2,3,2,2,2,2,2,2,1,1,1,1,4,1,2,1,3,3
CZE,20300417,20300,CZE14,3,1,449,214,235,NA,NA,2,2.4,1,1.75,2,3,2,1,2,3,3,2,2,2,3,2,1,1,1,1,1,1
CZE,20300418,20300,CZE30,2,1,468,115,353,8.2105,57,3.4,2.6,3.5,2.5,4,4,4,2,3,2,3,3,2,3,2,2,3,3,3,3,4,4
CZE,20300419,20300,CZE07,4,3,502,262,240,14.9851,33.5,2.4,2,2.25,2.5,2,4,3,1,2,2,3,1,2,2,3,2,3,2,3,2,2,2
CZE,20300420,20300,CZE14,3,1,132,68,64,9.4286,14,1.6,1.4,2,1.5,1,3,2,1,1,1,1,2,2,1,2,2,1,1,1,1,3,3
CZE,20300421,20300,CZE30,3,1,713,452,261,11.2283,63.5,1.6,2.6,1.25,2.5,2,3,1,1,1,3,3,2,3,2,4,3,2,1,1,1,1,2
CZE,20300422,20300,CZE30,5,1,400,100,300,8.1633,49,1.8,2,2.25,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,3,1,3,2
CZE,20300423,20300,CZE30,2,1,335,291,44,8.7013,38.5,1.4,1.4,2.75,1.75,2,2,1,1,1,2,2,1,1,1,3,1,2,1,4,3,1,3
CZE,20300424,20300,CZE02,3,1,693,316,377,17.1111,40.5,2.6,2.4,2.25,2.75,3,3,3,2,2,3,3,2,2,2,3,3,3,2,2,2,3,2
CZE,20300425,20300,CZE10,1,3,13,0,13,3.25,4,3.4,1.8,2.25,1.75,4,4,3,3,3,2,1,2,2,2,2,1,3,1,2,2,3,2
CZE,20300426,20300,CZE32,4,2,137,84,53,7.6111,18,2.2,1.4,1,1,3,3,2,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1
CZE,20300427,20300,CZE15,5,1,433,202,231,11.7027,37,2.2,2.4,2.5,3,2,2,3,2,2,2,3,3,2,2,4,3,3,2,2,2,2,4
CZE,20300428,20300,CZE30,3,1,452,361,91,11.443,39.5,2,1.2,1.5,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,1,1
CZE,20300429,20300,CZE14,2,3,336,161,175,11.3898,29.5,2.2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
CZE,20300430,20300,CZE12,1,3,234,113,121,14.625,16,1.6,2,2.75,2.5,1,2,2,1,2,2,2,2,2,2,3,3,2,2,2,2,4,3
CZE,20300431,20300,CZE30,3,1,871,85,786,12.4429,70,2,1.8,2,1.75,2,3,2,1,2,2,2,1,2,2,2,2,2,1,1,2,3,2
HUN,34800001,34800,HUN05,5,1,710,234,476,15.4348,46,1.6,2.2,2.5,1.25,1,1,2,2,2,3,2,2,2,2,1,2,1,1,2,2,3,3
HUN,34800002,34800,HUN05,1,2,26,4,22,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HUN,34800003,34800,HUN05,3,3,NA,NA,NA,NA,55.5,1.8,2,2.75,2.5,2,2,2,1,2,3,2,2,2,1,3,2,4,1,3,3,3,2
HUN,34800004,34800,HUN02,3,1,1152,533,619,9.3659,123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HUN,34800005,34800,HUN03,4,1,458,205,253,11.5949,39.5,1.4,2.4,1.25,1.5,1,2,2,1,1,3,3,2,2,2,1,2,2,1,1,1,2,1
HUN,34800007,34800,HUN02,5,2,595,325,270,10.8182,55,1.4,2,3,2.5,1,2,2,1,1,2,3,2,1,2,3,2,4,1,3,3,3,3
HUN,34800008,34800,HUN02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800009,34800,HUN02,5,1,746,353,393,14.2095,52.5,1.4,2.4,2,2,1,2,2,1,1,2,2,3,3,2,3,2,2,1,1,3,2,2
HUN,34800010,34800,HUN01,1,2,108,58,50,9.8182,11,1.4,1,1,1.25,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1
HUN,34800011,34800,HUN01,3,1,257,119,138,8.7119,29.5,1.8,2.4,1.5,3.25,2,1,3,1,2,2,3,4,1,2,4,3,3,3,1,3,1,1
HUN,34800012,34800,HUN01,1,1,143,81,62,10.2143,14,1,1.2,2,1.75,1,1,1,1,1,1,1,1,1,2,3,1,2,1,2,2,2,2
HUN,34800013,34800,HUN01,1,3,82,40,42,NA,11,1.2,1,1,1.75,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1
HUN,34800014,34800,HUN02,1,3,395,216,179,7.6699,51.5,1.8,1.4,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1
HUN,34800015,34800,HUN01,2,3,226,107,119,14.125,16,1.6,1.6,1,1.75,2,1,2,1,2,2,2,2,1,1,3,2,1,1,1,1,1,1
HUN,34800016,34800,HUN06,4,1,535,207,328,11.5054,46.5,2.6,1.2,2.5,2.25,2,4,3,2,2,2,1,1,1,1,2,2,3,2,4,4,1,1
HUN,34800017,34800,HUN01,3,2,552,300,252,16.2353,34,2.4,1.2,2.75,2.25,2,2,4,1,3,2,1,1,1,1,4,2,2,1,3,3,1,4
HUN,34800018,34800,HUN05,3,2,730,227,503,16.7816,43.5,2.8,1.6,1.5,1.75,3,3,3,3,2,1,3,1,2,1,1,2,3,1,1,3,1,1
HUN,34800019,34800,HUN01,2,1,284,135,149,8.6061,33,1.2,1.6,2,2.5,1,1,2,1,1,2,1,2,1,2,3,3,3,1,3,3,1,1
HUN,34800020,34800,HUN01,1,1,100,58,42,NA,11,1.2,1.4,1.5,2.25,1,1,1,1,2,2,1,2,1,1,4,3,1,1,1,1,2,2
HUN,34800023,34800,HUN01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800024,34800,HUN02,3,1,677,281,396,10.9194,62,1.4,1.2,1.5,1.25,1,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1
HUN,34800025,34800,HUN01,1,3,143,75,68,12.4348,11.5,1.2,1.4,1.75,3.25,1,1,1,1,2,2,2,1,1,1,3,2,4,4,2,2,1,2
HUN,34800026,34800,HUN02,3,2,572,245,327,11.2157,51,1.6,1.6,2.25,2,2,2,1,2,1,1,2,1,2,2,2,2,3,1,2,2,3,2
HUN,34800027,34800,HUN03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800028,34800,HUN05,3,3,636,462,174,8.48,75,1.6,1.4,1.25,1.25,2,2,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1
HUN,34800029,34800,HUN06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800030,34800,HUN03,2,3,782,334,448,15.1845,51.5,1.2,1.2,2,2.25,1,1,1,2,1,1,2,1,1,1,3,3,2,1,1,3,2,2
HUN,34800031,34800,HUN06,4,3,335,252,83,9.4366,35.5,1.8,2,3,2.5,2,2,2,1,2,2,1,3,2,2,3,2,4,1,3,3,3,3
HUN,34800032,34800,HUN01,2,1,573,281,292,9.55,60,1.2,1.2,1.25,2.75,1,1,2,1,1,2,1,1,1,1,4,3,3,1,1,2,1,1
HUN,34800033,34800,HUN05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800035,34800,HUN01,4,1,366,208,158,11.8065,31,1,1.2,1,1.25,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1
HUN,34800036,34800,HUN06,5,2,191,117,74,10.9143,17.5,3,1.8,2.5,3.25,4,4,3,2,2,2,2,2,1,2,4,3,3,3,2,2,3,3
HUN,34800037,34800,HUN06,3,1,584,338,246,6.246,93.5,2.8,2.2,2.5,2.25,3,4,3,2,2,2,2,2,3,2,3,2,2,2,3,3,2,2
HUN,34800038,34800,HUN05,5,1,654,593,61,14.3736,45.5,1.6,2.2,3.5,3.5,2,2,2,1,1,3,2,2,2,2,4,3,4,3,4,4,3,3
HUN,34800039,34800,HUN05,4,1,351,169,182,14.04,25,2,1.4,3.5,1.25,2,2,3,1,2,2,1,1,2,1,2,1,1,1,3,3,4,4
HUN,34800040,34800,HUN05,3,2,271,167,104,7.3243,37,1.6,1.2,3.25,3,2,2,2,1,1,2,1,1,1,1,3,3,3,3,4,4,3,2
HUN,34800041,34800,HUN02,2,1,111,41,70,7.4,15,1.4,1.2,2.75,1.75,2,1,2,1,1,1,1,1,1,2,1,2,3,1,3,3,2,3
HUN,34800042,34800,HUN01,1,3,108,63,45,7.7143,14,1.4,1,1,1.5,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
HUN,34800043,34800,HUN01,2,3,353,170,183,10.3824,34,1,1.2,2,1.5,1,1,1,1,1,1,2,1,1,1,2,2,1,1,3,3,1,1
HUN,34800044,34800,HUN05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800045,34800,HUN02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800046,34800,HUN06,3,1,284,159,125,11.8333,24,1.6,1.2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
HUN,34800047,34800,HUN06,4,1,1318,723,595,10.8926,121,2.4,1.6,1.25,1.5,3,3,3,1,2,2,1,2,1,2,1,1,2,2,1,1,1,2
HUN,34800048,34800,HUN02,2,1,75,35,40,4.8387,15.5,1.8,1,1.75,1.75,2,2,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2
HUN,34800049,34800,HUN01,1,3,250,142,108,10.2041,24.5,1.4,2.6,2,2.25,1,1,2,1,2,3,2,3,3,2,2,2,3,2,2,2,2,2
HUN,34800050,34800,HUN02,4,1,139,66,73,13.9,10,2,1.8,3.75,2.5,2,2,3,2,1,2,3,2,1,1,3,2,4,1,3,4,4,4
HUN,34800051,34800,HUN01,4,1,381,193,188,10.7324,35.5,1,1.2,2,1.5,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2
HUN,34800052,34800,HUN05,2,2,164,97,67,7.8095,21,1.8,1,2.25,1.5,2,2,2,1,2,1,1,1,1,1,2,1,2,1,2,3,2,2
HUN,34800053,34800,HUN05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800054,34800,HUN03,5,1,824,348,476,11.6056,71,2,2,2.75,3,2,2,2,3,1,2,2,3,1,2,3,2,4,3,3,2,3,3
HUN,34800055,34800,HUN05,4,2,579,154,425,12.587,46,1.8,2.2,3,2,2,2,2,2,1,2,2,3,2,2,3,1,3,1,4,3,3,2
HUN,34800056,34800,HUN01,4,3,499,282,217,12.1707,41,2.2,1.4,1.75,1.25,2,2,3,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2
HUN,34800058,34800,HUN02,5,1,924,381,543,14.9032,62,1,1.2,1,1.75,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1
HUN,34800059,34800,HUN01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800060,34800,HUN02,2,1,444,216,228,11.2405,39.5,1.6,1.8,1,1.25,1,2,2,2,1,2,1,3,2,1,2,1,1,1,1,1,1,1
HUN,34800061,34800,HUN05,5,3,NA,NA,NA,NA,54,1.4,2,2.5,1.5,2,2,1,1,1,2,1,2,3,2,1,1,3,1,3,2,3,2
HUN,34800062,34800,HUN05,3,2,712,269,443,9.557,74.5,1.2,2,2,2.5,1,1,2,1,1,2,2,2,2,2,2,2,3,3,1,1,3,3
HUN,34800063,34800,HUN06,3,1,NA,NA,NA,NA,17.5,1.4,1.6,1,1,1,2,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1
HUN,34800064,34800,HUN05,4,3,149,84,65,2.8381,52.5,1,1,1.25,1.25,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1
HUN,34800065,34800,HUN02,3,1,563,231,332,12.9425,43.5,1.4,2,3,1.75,1,2,2,1,1,2,2,2,3,1,2,1,3,1,3,3,3,3
HUN,34800066,34800,HUN04,5,1,706,313,393,11.7667,60,1.4,1.8,2,1.75,1,2,2,1,1,2,2,1,2,2,3,2,1,1,1,3,2,2
